Participant_ID,friends_in_degree,friends_out_degree,friends_closeness,friends_betweenness,advice_in_degree,advice_out_degree,advice_closeness,advice_betweenness,disrespect_in_degree,disrespect_out_degree,disrespect_closeness,disrespect_betweenness,moretime_in_degree,moretime_out_degree,moretime_closeness,moretime_betweenness,influential_in_degree,influential_out_degree,influential_closeness,influential_betweenness,feedback_in_degree,feedback_out_degree,feedback_closeness,feedback_betweenness,academic_score,mental_score,social_score
32492,2.0,15.0,0.013422818791946308,0.001383094503899873,4.0,3.0,0.03161290322580645,0.00036307778243262114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.07398611618560468,0.0004528985507246378,0.0,0.0,0.0,0.0,85.97735267152814,79.83811805154146,71.0110884912853
32493,0.0,2.0,0.0,0.0,1.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.014196983141082519,0.00016498447204968945,0.0,0.0,0.0,0.0,88.2282721298765,90.68016016606096,76.75621434707438
32494,0.0,0.0,0.0,0.0,5.0,1.0,0.03225806451612903,2.2343248149699763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.1,0.0,91.92533933325556,73.63347692548778,78.96546313053744
32495,2.0,2.0,0.023862788963460103,0.0008389261744966443,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.043478260869565216,0.00027950310559006215,0.0,0.0,0.0,0.0,83.02642971174377,83.62152955299594,74.76680103595712
32496,0.0,0.0,0.0,0.0,5.0,1.0,0.04301075268817204,2.2343248149699763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.06535241695922225,0.001992753623188406,0.0,0.0,0.0,0.0,86.98177042250472,72.8102365102547,71.88571733476829
32497,0.0,1.0,0.0,0.0,1.0,6.0,0.016589861751152072,0.0005725457338360564,2.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.08920311880533897,0.0017540113871635607,0.0,0.0,0.0,0.0,76.16999468700541,72.7728912122063,65.567645552981
32498,0.0,3.0,0.0,0.0,2.0,0.0,0.03361629881154499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,94.30275677498277,89.19404240814822,85.87753846288751
32499,0.0,9.0,0.0,0.0,3.0,3.0,0.05715416584207401,6.633151794442117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.73021366837744,83.96904452929633,86.6423977803553
32502,1.0,0.0,0.012080536912751677,0.0,5.0,0.0,0.04032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0801123551054318,0.016994047619047624,0.0,0.0,0.0,0.0,86.97908324465587,76.04552659051625,69.55264930927508
32503,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.07910465252548926,0.024748317805383023,0.0,0.0,0.0,0.0,73.04428085850628,71.16528779642317,63.764507929333334
32504,11.0,0.0,0.06923348640056518,0.0,1.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,89.02779862846462,77.48357899056661,73.8154903489116
32505,6.0,5.0,0.036241610738255034,0.001989237559707358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.018633540372670808,0.0,0.0,0.0,0.0,0.0,92.31350380811652,84.24647879096487,77.1823311027469
32506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.07270311995117221,0.000773162525879917,0.0,0.0,0.0,0.0,81.75634622911045,76.29221942032123,64.95624418831649
32507,4.0,2.0,0.030201342281879193,0.00020406312352621076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66848965672345,86.8540290496375,83.03938695202481
32508,1.0,0.0,0.012080536912751677,0.0,4.0,0.0,0.03176178660049628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,94.17137524704214,76.49960852929448,75.67061939188228
32509,5.0,0.0,0.03883029721955897,0.0,2.0,5.0,0.021114369501466276,0.0009844993715961458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.061958816510112286,0.0009769668737060037,0.0,0.0,0.0,0.0,84.78915689783432,72.07298031933506,72.86134678963123
32510,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.045736871823828344,0.0,0.0,0.0,0.0,0.0,90.15785769832598,86.20968805355167,76.90851130306115
32511,13.0,1.0,0.08769574944071588,1.662736562065421e-05,5.0,0.0,0.06566174253843834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,94.73481251887964,77.63627717071712,76.06499921430067
32512,0.0,2.0,0.0,0.0,7.0,3.0,0.06094470046082949,0.006573802541544477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.006211180124223602,3.881987577639752e-05,0.0,0.0,0.0,0.0,92.24329419581346,86.38965670297019,81.91988015830741
32513,8.0,0.0,0.055928411633109625,0.0,4.0,2.0,0.08097507331378298,1.3964530093562352e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.03689064558629776,0.0024469461697722568,0.0,0.0,0.0,0.0,87.5821211114083,69.17766319505157,74.18785837815379
32514,0.0,0.0,0.0,0.0,1.0,4.0,0.033179723502304144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2104575364368735,0.0,0.0,1.0,0.0,0.0,85.14199240484967,71.02343397924582,70.6062098354468
32515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.10736468500443656,0.010280797101449276,0.0,0.0,0.0,0.0,72.14065425471773,74.47605358071704,62.85253805790052
32516,1.0,3.0,0.006711409395973154,0.0,2.0,2.0,0.05004887585532747,0.010578131545873481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.04563867134755603,0.0,0.0,0.0,0.0,0.0,90.18790487576463,86.40672280474345,80.0996700656279
32517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.20999406972751958,0.00932324016563147,0.0,0.0,0.0,0.0,79.13495750002917,70.93597615386871,65.62567788873766
32518,3.0,1.0,0.024161073825503355,6.802104117540359e-05,3.0,0.0,0.030024813895781637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,94.88808516182675,78.54071494916353,77.54237248234614
32519,12.0,1.0,0.08221476510067115,0.00017383154967047585,4.0,1.0,0.04317942230655703,5.0272308336824466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.04573687182382835,0.01184006211180124,0.0,0.0,0.0,0.0,87.16560157890672,74.47525959932639,73.87369443987018
32520,0.0,0.0,0.0,0.0,1.0,6.0,0.0064516129032258064,0.00027230833682446586,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.052995391705069124,0.0,0.0,2.0,0.0,0.0,83.00066932798707,74.10922744320307,71.01845260655132
32521,9.0,2.0,0.06923348640056518,6.197472640425661e-05,2.0,0.0,0.033140596469872184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9661809660837,84.68867952821138,82.55179621560802
32522,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.018633540372670808,0.0,0.0,0.0,0.0,0.0,93.14152949187529,84.68506022529562,76.8038992371401
32523,10.0,0.0,0.06711409395973154,0.0,2.0,0.0,0.0438288920056101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.024173241564545915,0.0008540372670807454,0.0,0.0,0.0,0.0,87.53431129844499,74.62391688323935,70.99114126401884
32524,0.0,0.0,0.0,0.0,1.0,4.0,0.031310197217550836,9.91481636642927e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.03269042170644001,0.0,0.0,0.0,0.0,0.0,86.97310579166574,75.55227621192124,72.47811083741446
32526,5.0,0.0,0.03355704697986577,0.0,6.0,8.0,0.03951612903225806,0.00043120473996050034,0.0,0.0,0.0,0.0,2.0,1.0,0.13333333333333333,0.004761904761904762,4.0,5.0,0.1641996851700448,0.0001843944099378882,0.0,0.0,0.0,0.0,80.33301151653995,76.26033538589567,74.03398775529388
32527,7.0,2.0,0.047725577926920205,0.0004081262470524215,1.0,0.0,0.011612903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7628440150969,84.07732565428435,81.95374873476199
32528,9.0,4.0,0.06040268456375839,0.00038545256666062033,2.0,6.0,0.05578520378597643,0.003183912861332216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,94.73991018218871,82.85812879106645,83.88520740726179
32529,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.07332222390546887,0.0010869565217391304,0.0,0.0,0.0,0.0,82.348523638905,84.04407940720009,77.2616483086874
32530,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.10750119445771619,0.020115165631469978,0.0,0.0,0.0,0.0,74.39158975937315,74.47204776374652,63.83243252688301
32531,2.0,2.0,0.015100671140939596,0.00015871576274260839,1.0,1.0,0.023753665689149564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,92.10468415819817,84.03958515423638,82.94480055309833
32532,1.0,3.0,0.008948545861297539,0.0,6.0,4.0,0.03951612903225806,5.416242743431683e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2079045764964,0.0,0.0,0.0,0.0,0.0,84.89029638056374,81.65207210586132,77.3314569717474
32533,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.10353298316390724,0.0,0.0,0.0,0.0,0.0,89.94757868050972,86.4651488043772,75.70667404569846
32534,1.0,1.0,0.006711409395973154,0.0,1.0,1.0,0.031609816329680504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.01987577639751553,0.0,0.0,0.0,0.0,0.0,91.21659639972506,79.32550219656221,76.16414320777791
32535,1.0,2.0,0.006711409395973154,0.0,1.0,1.0,0.031609816329680504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.07453416149068323,0.00666407867494824,0.0,0.0,0.0,0.0,85.3850807777226,86.41350757435184,76.69919000442958
32536,0.0,4.0,0.0,0.0,3.0,0.0,0.04720293997550021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,97.61601320130585,87.33166235599342,83.29313481476265
32537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0608695652173913,0.005175983436853001,0.0,0.0,0.0,0.0,73.86561271272255,72.7583111622616,62.963882002493506
32538,0.0,1.0,0.0,0.0,3.0,0.0,0.032526881720430105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.06396194000264306,0.009381469979296068,0.0,0.0,0.0,0.0,88.08540394620348,77.49268357108942,70.06886373222216
32539,0.0,5.0,0.0,0.0,1.0,0.0,0.028794288736118456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.023004370830457786,0.0,0.0,0.0,0.0,0.0,96.23085751400981,91.03600605978284,79.28563348014238
32540,0.0,1.0,0.0,0.0,1.0,1.0,0.03834722725625227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,91.57203324920908,79.48636836626471,79.18470603357021
32541,2.0,5.0,0.013422818791946308,0.00022673680391801197,2.0,0.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.012422360248447204,0.0,0.0,0.0,0.0,0.0,95.47386759124002,89.38155988882984,81.42619613001169
32542,1.0,1.0,0.006711409395973154,0.0,3.0,0.0,0.06374414116349601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,95.715727461918,79.60374979649494,77.57308612687602
32543,1.0,2.0,0.008948545861297539,0.0,4.0,1.0,0.02903225806451613,0.00033514872224549644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.10937078044828517,0.007941899585921326,0.0,0.0,0.0,0.0,86.98794200394835,83.13131425952287,77.87583290538652
32544,0.0,7.0,0.0,0.0,2.0,3.0,0.04753127057274522,4.1893590280687055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.025362318840579712,0.0,0.0,0.0,0.0,0.0,94.27700498236737,87.47329448590727,79.70246679789518
32545,0.0,5.0,0.0,0.0,3.0,23.0,0.0509388541165142,0.055701019410696835,2.0,0.0,0.08333333333333333,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0586734693877551,0.0,0.0,0.0,0.0,0.0,87.48774267856282,78.90821851826918,71.42286231817333
32546,0.0,1.0,0.0,0.0,7.0,9.0,0.05464895635673625,0.038873062421449514,2.0,0.0,0.08333333333333333,0.0,0.0,5.0,0.0,0.0,5.0,3.0,0.2079045764964,0.00013263457556935817,0.0,0.0,0.0,0.0,80.40798570405906,74.09736832907599,68.92934982273052
32547,3.0,1.0,0.02090862157976252,0.00015871576274260839,7.0,0.0,0.08751594678330599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5152060557654,77.32216462459766,79.86358794649881
32548,4.0,3.0,0.03197789182787209,0.00016778523489932885,1.0,1.0,0.031310197217550836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0314626966318,85.96667772765235,84.50051451837491
32549,0.0,0.0,0.0,0.0,2.0,0.0,0.04391129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.031055900621118012,0.00015527950310559007,0.0,0.0,0.0,0.0,89.86592806974166,75.55536671003672,70.17836068851972
32550,0.0,5.0,0.0,0.0,1.0,0.0,0.039460658815497526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.013975155279503106,0.0003202639751552795,0.0,0.0,0.0,0.0,92.78243585985769,88.77175516344428,77.04777520822898
32551,3.0,4.0,0.030201342281879196,0.00043079992744422276,1.0,2.0,0.027758200054215233,2.0946795140343527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,95.63943741139528,82.85685324201029,89.38090507441544
32552,8.0,5.0,0.05969622041681385,0.000929620896063849,3.0,1.0,0.05363211031765574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.061746437705516986,0.0007375776397515528,0.0,1.0,0.0,0.0,91.30794428209938,78.94711906952537,76.76631174970478
32553,4.0,4.0,0.028635346756152123,0.00027208416470161435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.024844720496894408,0.00031055900621118014,0.0,0.0,0.0,0.0,85.0774736021315,85.78892001253617,71.7965452768671
32554,6.0,3.0,0.04194630872483222,3.174315254852167e-05,3.0,0.0,0.04446712944058799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32025496243088,86.2302425101426,84.46556229269545
32555,2.0,1.0,0.02097315436241611,4.534736078360239e-05,5.0,0.0,0.0401985111662531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.05218937656245973,2.3291925465838514e-05,0.0,0.0,0.0,0.0,89.70919422461827,77.7450781623896,70.25872718796627
32556,1.0,4.0,0.016520392359318535,0.00031743152548521677,4.0,4.0,0.08097507331378298,0.0018572825024437928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.04508856682769726,0.0,0.0,0.0,0.0,0.0,91.44278683173665,84.28310109235143,78.97544721723594
32557,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.03786136545544,88.95095471758695,84.98809120596525
32558,4.0,4.0,0.026845637583892617,2.2673680391801197e-05,5.0,1.0,0.05786415547986375,0.0007331378299120235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,96.94662790653223,84.31308630442996,83.88599951621379
32559,1.0,2.0,0.006711409395973154,0.0,2.0,9.0,0.03690755091007389,0.003456221198156682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.06388642413487133,0.0,0.0,0.0,0.0,0.0,89.1425986247043,82.65307250343982,75.07225729024078
32560,3.0,2.0,0.042433427148733494,0.0,6.0,4.0,0.054889112903225803,0.0039589442815249265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.07497781721384206,0.016605201863354038,0.0,2.0,0.0,0.0,87.97367032299886,80.95866240055075,75.72845117377453
32561,2.0,1.0,0.015100671140939596,4.534736078360239e-05,3.0,0.0,0.04532778355879292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.055900621118012424,0.01629787784679089,0.0,0.0,0.0,0.0,87.61415740251753,77.24715738284556,69.83908798399465
32562,6.0,6.0,0.05401086609140301,0.0009069472156720479,2.0,2.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.006211180124223602,0.00011645962732919254,2.0,0.0,0.2,0.0,93.03947793915403,83.89191014622432,79.74926986580206
32563,0.0,5.0,0.0,0.0,6.0,2.0,0.06476913345983555,0.014197737746124843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.03870043000477783,0.0030279503105590058,0.0,0.0,0.0,0.0,93.47533325668567,82.73893165257576,80.9217070423986
32564,0.0,1.0,0.0,0.0,9.0,0.0,0.06413662239089184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.2079045764964,0.004406055900621118,1.0,0.0,0.1,0.0,82.87269116603933,72.21528384958899,71.29768046910607
32565,4.0,0.0,0.05155582672361196,0.0,1.0,2.0,0.04728999508760438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.037267080745341616,0.009459109730848863,0.0,0.0,0.0,0.0,83.47551163226379,71.72779288027859,72.55097725231516
