Participant_ID,friends_in_degree,friends_out_degree,friends_closeness,friends_betweenness,advice_in_degree,advice_out_degree,advice_closeness,advice_betweenness,disrespect_in_degree,disrespect_out_degree,disrespect_closeness,disrespect_betweenness,moretime_in_degree,moretime_out_degree,moretime_closeness,moretime_betweenness,influential_in_degree,influential_out_degree,influential_closeness,influential_betweenness,feedback_in_degree,feedback_out_degree,feedback_closeness,feedback_betweenness,academic_score,mental_score,social_score
32444,1.0,5.0,0.006802721088435374,0.0001630789302022179,1.0,7.0,0.02854912456785993,0.0007455036809244246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0371919014084507,0.0,0.0,0.0,0.0,0.0,89.81577722298925,85.57405525076216,80.75589504913209
32445,3.0,0.0,0.0217687074829932,0.0,6.0,1.0,0.04938271604938271,0.0019002578200229864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.04282451465550057,0.0025401171265720256,0.0,0.0,0.0,0.0,84.07802491985944,74.18798019405222,76.2090454743597
32446,0.0,3.0,0.0,0.0,11.0,7.0,0.09419152276295134,0.009179014071381978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.0,89.44783785611716,83.04945505728179,85.93023114204614
32447,10.0,0.0,0.06859410430839002,0.0,2.0,0.0,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.018779342723004695,0.0,0.0,0.0,0.0,0.0,87.27622227863756,73.72262181894617,74.56667201024578
32448,2.0,4.0,0.021258503401360547,0.0,2.0,5.0,0.06583278472679395,0.0011648495014444135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.03834115805946792,0.0,0.0,0.0,0.0,0.0,90.36810124013576,84.04341682717076,82.15719437984397
32449,8.0,1.0,0.057623049219687875,0.0010250675612710838,3.0,4.0,0.025641025641025637,0.0008852856210977543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,90.00948498868817,72.50160095002941,83.48814669964561
32450,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.0,86.41953547082855,88.01708689384786,85.55175373595573
32451,1.0,4.0,0.025195263290501386,0.00010871928680147858,1.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.73759226938772,92.47677699537977,88.89718083058114
32452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.027162977867203217,4.9945060433523126e-05,0.0,0.0,0.0,0.0,82.74408558660387,76.02372272481776,71.19296508639985
32453,7.0,7.0,0.04859086491739553,0.0019336501723977264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.40008546827815,86.89711840298904,88.58653204147693
32454,14.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.025150905432595575,0.0,0.0,0.0,0.0,0.0,86.14293563368663,80.44390484482717,73.20212061724273
32455,2.0,0.0,0.013605442176870748,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.058685446009389665,0.012120001331868278,0.0,0.0,0.0,0.0,72.15356534391738,73.51406939346211,67.50276960202757
32456,0.0,0.0,0.0,0.0,6.0,1.0,0.04081632653061224,0.00034945485043332404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.025150905432595575,0.006367995205274197,0.0,0.0,0.0,0.0,83.83418446040491,74.1530041971885,74.49772115760896
32457,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.032846331721673325,0.0,0.0,0.0,0.0,0.0,86.81507252284197,90.31707890241316,80.01047241538814
32458,0.0,2.0,0.0,0.0,2.0,0.0,0.025610244097639054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,89.2222315868514,88.3855599522917,79.64939775776548
32459,2.0,0.0,0.024489795918367346,0.0,4.0,3.0,0.07119126720455625,0.00019025875190258756,2.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0552112676056338,0.0018729397662571171,0.0,0.0,0.0,0.0,77.21997937311454,70.98457023082062,70.30020960732057
32460,0.0,2.0,0.0,0.0,2.0,3.0,0.024489795918367346,0.0003261578604044358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.028169014084507043,0.003621016881430427,0.0,0.0,0.0,0.0,81.57933829406603,83.36590254586972,78.31098452747744
32462,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.03169014084507042,0.0,0.0,0.0,0.0,0.0,91.01179365467611,88.26291627136136,81.34708539461195
32464,2.0,3.0,0.03265306122448979,0.0,1.0,1.0,0.009070294784580497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.57601582889819,89.15472310850879,91.44579687934903
32465,0.0,1.0,0.0,0.0,1.0,1.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.61254128993534,74.65819868662444,84.18953276273253
32467,6.0,4.0,0.0423861852433281,0.0014987730251918119,6.0,5.0,0.04859086491739553,0.00013201627683036683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.035651408450704226,0.0011737089201877935,0.0,0.0,0.0,0.0,87.92269547106571,82.31258723913832,80.72768013892724
32468,0.0,0.0,0.0,0.0,11.0,1.0,0.07407407407407407,0.00806075854999534,0.0,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,87.77452960315318,75.29992873478372,81.43846324865211
32469,1.0,0.0,0.022263450834879402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.043133802816901406,0.0,0.0,0.0,0.0,0.0,76.62668991178957,79.97500361208346,64.91411788931528
32470,5.0,3.0,0.034013605442176874,0.00011648495014444135,5.0,1.0,0.034985422740524776,4.659398005777654e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,91.51203398665412,81.80877759900314,86.2048278620757
32471,1.0,2.0,0.019000703729767768,0.0,9.0,5.0,0.06184291898577613,0.0007688006709533129,1.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.007042253521126761,2.4972530216761563e-05,0.0,0.0,0.0,0.0,85.35208548214592,83.5327498812507,80.24139688268295
32472,0.0,1.0,0.0,0.0,9.0,7.0,0.06530612244897958,0.0035318236883794614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0869215291750503,0.0,0.0,0.0,0.0,0.0,88.07609044746226,77.11524157313397,75.75110283844795
32473,4.0,1.0,0.030612244897959183,9.318796011555308e-05,2.0,0.0,0.05775895263765884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.02112676056338028,0.0,0.0,0.0,0.0,0.0,88.44101682628866,79.51812450456399,77.94647812347269
32474,2.0,1.0,0.02504638218923933,0.0,1.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.03169014084507042,0.0007158791995471648,0.0,0.0,0.0,0.0,81.60990294840566,75.15016104083755,72.66183177082122
32475,2.0,3.0,0.021258503401360547,0.0,2.0,5.0,0.06583278472679395,0.0011648495014444135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.04759592034968431,0.0,0.0,0.0,0.0,0.0,87.81063843960254,83.59466886940207,81.22239195250164
32476,2.0,3.0,0.024489795918367346,0.0,8.0,6.0,0.0746640119462419,0.0005047681172925791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03834115805946792,0.0,0.0,0.0,0.0,0.0,90.10438654347836,83.76335725897772,82.11417221698595
32477,1.0,2.0,0.006802721088435374,0.0,1.0,1.0,0.012244897959183673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.02112676056338028,0.0,0.0,0.0,0.0,0.0,88.2962129733864,85.80990273946959,81.64996713234945
32478,1.0,3.0,0.006802721088435374,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.06486286137879911,0.0,0.0,0.0,0.0,0.0,84.43123722748003,86.5967199860547,78.30162501365555
32479,5.0,7.0,0.034013605442176874,0.0010017705712421956,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.08207985778750171,0.001947857356907402,0.0,0.0,0.0,0.0,82.67123023915627,82.84234967541914,78.62835355371845
32480,5.0,2.0,0.03443877551020408,0.0008386916410399776,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,86.22530801162071,80.27743977427832,83.92273535368625
32481,2.0,1.0,0.03165881737310309,0.0,7.0,0.0,0.0533245556287031,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.0,85.38520300557052,72.87785834851697,78.15279031673286
32482,0.0,0.0,0.0,0.0,1.0,0.0,0.05721914934197978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,88.28284991137673,75.41102126289775,78.30962588433829
32483,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.0,86.96479640895751,79.49544451499514,84.49771729721624
32484,0.0,2.0,0.0,0.0,3.0,4.0,0.02040816326530612,7.688006709533128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.13204225352112675,4.9945060433523126e-05,0.0,0.0,0.0,0.0,86.57685694796035,81.79928849991784,77.28327505040188
32485,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.13485166317051245,0.00021559617753804148,0.0,0.0,0.0,0.0,80.19827530326921,81.59358065970682,77.22911735974091
32486,4.0,2.0,0.03767660910518053,0.00018637592023110615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.80539790443865,90.78979817007479,88.40016071394133
32488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1491233692217,75.71845892294915,82.14940097758186
32489,2.0,1.0,0.03241296518607443,0.0,5.0,1.0,0.045351473922902494,1.553132668592551e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,90.73795129949433,75.41221809105598,80.44846532046323
32490,1.0,4.0,0.006802721088435374,0.0,2.0,8.0,0.04081632653061224,0.0014413071164538875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.07842509603072984,8.32417673892052e-06,0.0,0.0,0.0,0.0,89.76151178277678,84.8324687914311,78.68273289564127
